"date","variable","value"
2013-07-21 17:58:31.382,"X28",0.35132683836855
2013-07-21 17:58:32.382,"X28",0.771760895149782
2013-07-21 17:58:33.382,"X28",0.283705720677972
2013-07-21 17:58:34.382,"X28",0.08935532043688
2013-07-21 17:58:35.382,"X28",0.6798273276072
2013-07-21 17:58:36.382,"X28",0.948775104945526
2013-07-21 17:58:37.382,"X28",0.246306841261685
2013-07-21 17:58:38.382,"X28",0.50651415809989
2013-07-21 17:58:39.382,"X28",0.757892017252743
2013-07-21 17:58:40.382,"X28",0.396895988611504
2013-07-21 17:58:41.382,"X28",0.134550617309287
2013-07-21 17:58:42.382,"X28",0.344728200696409
2013-07-21 17:58:43.382,"X28",0.429441555636004
2013-07-21 17:58:44.382,"X28",0.734368588775396
2013-07-21 17:58:45.382,"X28",0.670308529632166
2013-07-21 17:58:46.382,"X28",0.755323365097865
2013-07-21 17:58:47.382,"X28",0.266341019887477
2013-07-21 17:58:48.382,"X28",0.134855887852609
2013-07-21 17:58:49.382,"X28",0.77219165652059
2013-07-21 17:58:50.382,"X28",0.977642092388123
2013-07-21 17:58:51.382,"X28",0.307558403350413
2013-07-21 17:58:52.382,"X28",0.959462352097034
2013-07-21 17:58:53.382,"X28",0.374799942132086
2013-07-21 17:58:54.382,"X28",0.597298241686076
2013-07-21 17:58:55.382,"X28",0.333105196012184
2013-07-21 17:58:56.382,"X28",0.437079518800601
2013-07-21 17:58:57.382,"X28",0.509412089828402
2013-07-21 17:58:58.382,"X28",0.3369193545077
2013-07-21 17:58:59.382,"X28",0.648057057289407
2013-07-21 17:59:00.382,"X28",0.758721304824576
2013-07-21 17:59:01.382,"X28",0.565029142890126
2013-07-21 17:59:02.382,"X28",0.337637475458905
2013-07-21 17:59:03.382,"X28",0.47691758046858
2013-07-21 17:59:04.382,"X28",0.97825961955823
2013-07-21 17:59:05.382,"X28",0.195158063201234
2013-07-21 17:59:06.382,"X28",0.786732563981786
2013-07-21 17:59:07.382,"X28",0.547127291327342
2013-07-21 17:59:08.382,"X28",0.14578543137759
2013-07-21 17:59:09.382,"X28",0.0762541035655886
2013-07-21 17:59:10.382,"X28",0.589854791294783
2013-07-21 17:59:11.382,"X28",0.376141576096416
2013-07-21 17:59:12.382,"X28",0.363054581684992
2013-07-21 17:57:33.382,"X29",0.51652580476366
2013-07-21 17:57:34.382,"X29",0.729924587765709
2013-07-21 17:57:35.382,"X29",0.858349279966205
2013-07-21 17:57:36.382,"X29",0.0200007362291217
2013-07-21 17:57:37.382,"X29",0.600696861278266
2013-07-21 17:57:38.382,"X29",0.493914222810417
2013-07-21 17:57:39.382,"X29",0.371201989939436
2013-07-21 17:57:40.382,"X29",0.758896813262254
2013-07-21 17:57:41.382,"X29",0.160309062106535
2013-07-21 17:57:42.382,"X29",0.0773676256649196
2013-07-21 17:57:43.382,"X29",0.633850632002577
2013-07-21 17:57:44.382,"X29",0.209065190516412
2013-07-21 17:57:45.382,"X29",0.477306112414226
2013-07-21 17:57:46.382,"X29",0.82712790207006
2013-07-21 17:57:47.382,"X29",0.324271270306781
2013-07-21 17:57:48.382,"X29",0.149192745564505
2013-07-21 17:57:49.382,"X29",0.871934327064082
2013-07-21 17:57:50.382,"X29",0.384567684493959
2013-07-21 17:57:51.382,"X29",0.284216814441606
2013-07-21 17:57:52.382,"X29",0.373108193976805
2013-07-21 17:57:53.382,"X29",0.930211332859471
2013-07-21 17:57:54.382,"X29",0.916064950637519
2013-07-21 17:57:55.382,"X29",0.0949674439616501
2013-07-21 17:57:56.382,"X29",0.0156309346202761
2013-07-21 17:57:57.382,"X29",0.740903463214636
2013-07-21 17:57:58.382,"X29",0.660232590744272
2013-07-21 17:57:59.382,"X29",0.72469004872255
2013-07-21 17:58:00.382,"X29",0.156580619513988
2013-07-21 17:58:01.382,"X29",0.178712460212409
2013-07-21 17:58:02.382,"X29",0.215428401716053
2013-07-21 17:58:03.382,"X29",0.739723502192646
2013-07-21 17:58:04.382,"X29",0.124861248303205
2013-07-21 17:58:05.382,"X29",0.439230569405481
2013-07-21 17:58:06.382,"X29",0.279292600229383
2013-07-21 17:58:07.382,"X29",0.835141540970653
2013-07-21 17:58:08.382,"X29",0.666066543664783
2013-07-21 17:58:09.382,"X29",0.266613747924566
2013-07-21 17:58:10.382,"X29",0.0843894262798131
2013-07-21 17:58:11.382,"X29",0.198027358856052
2013-07-21 17:58:12.382,"X29",0.225545905297622
2013-07-21 17:58:13.382,"X29",0.784002634463832
2013-07-21 17:58:14.382,"X29",0.517936329822987
2013-07-21 17:58:15.382,"X29",0.289919366128743
2013-07-21 17:58:16.382,"X29",0.0514472590293735
2013-07-21 17:58:17.382,"X29",0.262546967947856
2013-07-21 17:58:18.382,"X29",0.529829295119271
2013-07-21 17:58:19.382,"X29",0.758764973841608
2013-07-21 17:58:20.382,"X29",0.555317499907687
2013-07-21 17:58:21.382,"X29",0.603767148219049
2013-07-21 17:58:22.382,"X29",0.0246129042934626
2013-07-21 17:58:23.382,"X29",0.237199977273121
2013-07-21 17:58:24.382,"X29",0.150503364158794
2013-07-21 17:58:25.382,"X29",0.417909710202366
2013-07-21 17:58:26.382,"X29",0.984071888960898
2013-07-21 17:58:27.382,"X29",0.904750671470538
2013-07-21 17:58:28.382,"X29",0.591312884120271
2013-07-21 17:58:29.382,"X29",0.64497375744395
2013-07-21 17:58:30.382,"X29",0.011638319818303
2013-07-21 17:58:31.382,"X29",0.799274552613497
2013-07-21 17:58:32.382,"X29",0.790489500621334
2013-07-21 17:58:33.382,"X29",0.44796315045096
2013-07-21 17:58:34.382,"X29",0.684756594942883
2013-07-21 17:58:35.382,"X29",0.726146761560813
2013-07-21 17:58:36.382,"X29",0.924141296651214
2013-07-21 17:58:37.382,"X29",0.46341299219057
2013-07-21 17:58:38.382,"X29",0.140817340929061
2013-07-21 17:58:39.382,"X29",0.0210457700304687
2013-07-21 17:58:40.382,"X29",0.62599367229268
2013-07-21 17:58:41.382,"X29",0.766664600232616
2013-07-21 17:58:42.382,"X29",0.331580999772996
2013-07-21 17:58:43.382,"X29",0.118442223174497
2013-07-21 17:58:44.382,"X29",0.945678138174117
2013-07-21 17:58:45.382,"X29",0.717122715665027
2013-07-21 17:58:46.382,"X29",0.873838739003986
2013-07-21 17:58:47.382,"X29",0.651817602803931
2013-07-21 17:58:48.382,"X29",0.851981488522142
2013-07-21 17:58:49.382,"X29",0.223983771633357
2013-07-21 17:58:50.382,"X29",0.832951021613553
2013-07-21 17:58:51.382,"X29",0.372598913498223
2013-07-21 17:58:52.382,"X29",0.856447252212092
2013-07-21 17:58:53.382,"X29",0.20414737588726
2013-07-21 17:58:54.382,"X29",0.714053745381534
2013-07-21 17:58:55.382,"X29",0.18830773839727
2013-07-21 17:58:56.382,"X29",0.584063164191321
2013-07-21 17:58:57.382,"X29",0.814390594838187
2013-07-21 17:58:58.382,"X29",0.949923613574356
2013-07-21 17:58:59.382,"X29",0.51719051017426
2013-07-21 17:59:00.382,"X29",0.0353332846425474
2013-07-21 17:59:01.382,"X29",0.276989792007953
2013-07-21 17:59:02.382,"X29",0.865550613496453
2013-07-21 17:59:03.382,"X29",0.910140481311828
2013-07-21 17:59:04.382,"X29",0.0559180765412748
2013-07-21 17:59:05.382,"X29",0.260604908922687
2013-07-21 17:59:06.382,"X29",0.599228823091835
2013-07-21 17:59:07.382,"X29",0.515055601485074
2013-07-21 17:59:08.382,"X29",0.110145357903093
2013-07-21 17:59:09.382,"X29",0.305205008480698
2013-07-21 17:59:10.382,"X29",0.415849071694538
2013-07-21 17:59:11.382,"X29",0.217372509650886
2013-07-21 17:59:12.382,"X29",0.359966297168285
2013-07-21 17:57:33.382,"X30",0.74735104246065
2013-07-21 17:57:34.382,"X30",0.447895207908005
2013-07-21 17:57:35.382,"X30",0.993552030529827
2013-07-21 17:57:36.382,"X30",0.413061732891947
2013-07-21 17:57:37.382,"X30",0.148962382692844
2013-07-21 17:57:38.382,"X30",0.683617414906621
2013-07-21 17:57:39.382,"X30",0.171931512188166
2013-07-21 17:57:40.382,"X30",0.807084164349362
2013-07-21 17:57:41.382,"X30",0.734966402873397
2013-07-21 17:57:42.382,"X30",0.579386785859242
2013-07-21 17:57:43.382,"X30",0.811471227323636
2013-07-21 17:57:44.382,"X30",0.221405024873093
2013-07-21 17:57:45.382,"X30",0.730486206477508
2013-07-21 17:57:46.382,"X30",0.0265054998453707
2013-07-21 17:57:47.382,"X30",0.438367509981617
2013-07-21 17:57:48.382,"X30",0.771026688395068
2013-07-21 17:57:49.382,"X30",0.605376773281023
2013-07-21 17:57:50.382,"X30",0.385027355747297
2013-07-21 17:57:51.382,"X30",0.0183752123266459
2013-07-21 17:57:52.382,"X30",0.846164329443127
2013-07-21 17:57:53.382,"X30",0.00235942890867591
2013-07-21 17:57:54.382,"X30",0.254999022232369
2013-07-21 17:57:55.382,"X30",0.0565733513794839
2013-07-21 17:57:56.382,"X30",0.368714454816654
2013-07-21 17:57:57.382,"X30",0.264215399045497
2013-07-21 17:57:58.382,"X30",0.398909742943943
2013-07-21 17:57:59.382,"X30",0.785924448631704
2013-07-21 17:58:00.382,"X30",0.170508729759604
2013-07-21 17:58:01.382,"X30",0.889461504528299
2013-07-21 17:58:02.382,"X30",0.601866744924337
2013-07-21 17:58:03.382,"X30",0.633016727864742
2013-07-21 17:58:04.382,"X30",0.145285031525418
2013-07-21 17:58:05.382,"X30",0.278406327124685
2013-07-21 17:58:06.382,"X30",0.95304946298711
2013-07-21 17:58:07.382,"X30",0.447929546469823
2013-07-21 17:58:08.382,"X30",0.39352211705409
2013-07-21 17:58:09.382,"X30",0.587661022087559
2013-07-21 17:58:10.382,"X30",0.624477895442396
2013-07-21 17:58:11.382,"X30",0.343141146935523
2013-07-21 17:58:12.382,"X30",0.172846541972831
2013-07-21 17:58:13.382,"X30",0.327787640271708
2013-07-21 17:58:14.382,"X30",0.36248073563911
2013-07-21 17:58:15.382,"X30",0.615315698087215
2013-07-21 17:58:16.382,"X30",0.930304761044681
2013-07-21 17:58:17.382,"X30",0.198841357370839
2013-07-21 17:58:18.382,"X30",0.813890594989061
2013-07-21 17:58:19.382,"X30",0.297845344757661
2013-07-21 17:58:20.382,"X30",0.918494957732037
2013-07-21 17:58:21.382,"X30",0.780304316664115
2013-07-21 17:58:22.382,"X30",0.287404915783554
2013-07-21 17:58:23.382,"X30",0.490876494674012
2013-07-21 17:58:24.382,"X30",0.845491009531543
2013-07-21 17:58:25.382,"X30",0.794550627702847
2013-07-21 17:58:26.382,"X30",0.170833158073947
2013-07-21 17:58:27.382,"X30",0.131514459382743
2013-07-21 17:58:28.382,"X30",0.157266725087538
2013-07-21 17:58:29.382,"X30",0.712503834161907
2013-07-21 17:58:30.382,"X30",0.506871761055663
2013-07-21 17:58:31.382,"X30",0.219460285734385
2013-07-21 17:58:32.382,"X30",0.616281457012519
2013-07-21 17:58:33.382,"X30",0.549552353098989
2013-07-21 17:58:34.382,"X30",0.67632817174308
2013-07-21 17:58:35.382,"X30",0.212639713427052
2013-07-21 17:58:36.382,"X30",0.107544991653413
2013-07-21 17:58:37.382,"X30",0.504530609818175
2013-07-21 17:58:38.382,"X30",0.507384978700429
2013-07-21 17:58:39.382,"X30",0.497243687976152
2013-07-21 17:58:40.382,"X30",0.929420902626589
2013-07-21 17:58:41.382,"X30",0.588950087781996
2013-07-21 17:58:42.382,"X30",0.992215420585126
2013-07-21 17:58:43.382,"X30",0.845262579619884
2013-07-21 17:58:44.382,"X30",0.99542190041393
2013-07-21 17:58:45.382,"X30",0.83695739437826
2013-07-21 17:58:46.382,"X30",0.510272972751409
2013-07-21 17:58:47.382,"X30",0.525270481826738
2013-07-21 17:58:48.382,"X30",0.430718043353409
2013-07-21 17:58:49.382,"X30",0.286153301363811
2013-07-21 17:58:50.382,"X30",0.507114101899788
2013-07-21 17:58:51.382,"X30",0.238379184156656
2013-07-21 17:58:52.382,"X30",0.181403115857393
2013-07-21 17:58:53.382,"X30",0.67915599909611
2013-07-21 17:58:54.382,"X30",0.362692179623991
2013-07-21 17:58:55.382,"X30",0.901289579691365
2013-07-21 17:58:56.382,"X30",0.58126255706884
2013-07-21 17:58:57.382,"X30",0.940014205873013
2013-07-21 17:58:58.382,"X30",0.183977388078347
2013-07-21 17:58:59.382,"X30",0.660592820728198
2013-07-21 17:59:00.382,"X30",0.93094249884598
2013-07-21 17:59:01.382,"X30",0.499380402266979
2013-07-21 17:59:02.382,"X30",0.715255605522543
2013-07-21 17:59:03.382,"X30",0.455973689910024
2013-07-21 17:59:04.382,"X30",0.213199683465064
2013-07-21 17:59:05.382,"X30",0.577306156046689
2013-07-21 17:59:06.382,"X30",0.182768572820351
2013-07-21 17:59:07.382,"X30",0.49533705948852
2013-07-21 17:59:08.382,"X30",0.200839560478926
2013-07-21 17:59:09.382,"X30",0.821964676957577
2013-07-21 17:59:10.382,"X30",0.661102386657149
2013-07-21 17:59:11.382,"X30",0.748429433675483
2013-07-21 17:59:12.382,"X30",0.432963130064309
2013-07-21 17:57:33.382,"X31",0.709261799231172
2013-07-21 17:57:34.382,"X31",0.0525758042931557
2013-07-21 17:57:35.382,"X31",0.824260523077101
2013-07-21 17:57:36.382,"X31",0.486197571270168
2013-07-21 17:57:37.382,"X31",0.018986209994182
2013-07-21 17:57:38.382,"X31",0.605126190697774
2013-07-21 17:57:39.382,"X31",0.92928675818257
2013-07-21 17:57:40.382,"X31",0.312182946596295
2013-07-21 17:57:41.382,"X31",0.173225006088614
2013-07-21 17:57:42.382,"X31",0.13166568079032
2013-07-21 17:57:43.382,"X31",0.757500589126721
2013-07-21 17:57:44.382,"X31",0.225176816806197
2013-07-21 17:57:45.382,"X31",0.396644323831424
2013-07-21 17:57:46.382,"X31",0.261489520315081
2013-07-21 17:57:47.382,"X31",0.472117070807144
2013-07-21 17:57:48.382,"X31",0.768712233984843
2013-07-21 17:57:49.382,"X31",0.928122431505471
2013-07-21 17:57:50.382,"X31",0.802333458326757
2013-07-21 17:57:51.382,"X31",0.469100152608007
2013-07-21 17:57:52.382,"X31",0.252742242999375
2013-07-21 17:57:53.382,"X31",0.971425943076611
2013-07-21 17:57:54.382,"X31",0.240822431864217
2013-07-21 17:57:55.382,"X31",0.372851395281032
2013-07-21 17:57:56.382,"X31",0.93187552713789
2013-07-21 17:57:57.382,"X31",0.213004836812615
2013-07-21 17:57:58.382,"X31",0.470336708705872
2013-07-21 17:57:59.382,"X31",0.277792446548119
2013-07-21 17:58:00.382,"X31",0.367778370389715
2013-07-21 17:58:01.382,"X31",0.432068615918979
2013-07-21 17:58:02.382,"X31",0.0697768153622746
2013-07-21 17:58:03.382,"X31",0.794041359331459
2013-07-21 17:58:04.382,"X31",0.193828565767035
2013-07-21 17:58:05.382,"X31",0.742161046247929
2013-07-21 17:58:06.382,"X31",0.642827862175182
2013-07-21 17:58:07.382,"X31",0.702868991298601
2013-07-21 17:58:08.382,"X31",0.218149219173938
2013-07-21 17:58:09.382,"X31",0.466092647751793
2013-07-21 17:58:10.382,"X31",0.486560969147831
2013-07-21 17:58:11.382,"X31",0.178365729749203
2013-07-21 17:58:12.382,"X31",0.598872172646224
2013-07-21 17:58:13.382,"X31",0.657456296961755
2013-07-21 17:58:14.382,"X31",0.046493272529915
2013-07-21 17:58:15.382,"X31",0.715762615436688
2013-07-21 17:58:16.382,"X31",0.926979562500492
2013-07-21 17:58:17.382,"X31",0.641864473232999
2013-07-21 17:58:18.382,"X31",0.147597306407988
2013-07-21 17:58:19.382,"X31",0.563759816111997
2013-07-21 17:58:20.382,"X31",0.278560454491526
2013-07-21 17:58:21.382,"X31",0.119806189090014
2013-07-21 17:58:22.382,"X31",0.112656036159024
2013-07-21 17:58:23.382,"X31",0.308683529030532
2013-07-21 17:58:24.382,"X31",0.069441010709852
2013-07-21 17:58:25.382,"X31",0.617878198623657
2013-07-21 17:58:26.382,"X31",0.418500803876668
2013-07-21 17:58:27.382,"X31",0.341352361720055
2013-07-21 17:58:28.382,"X31",0.140126549638808
2013-07-21 17:58:29.382,"X31",0.0345336035825312
2013-07-21 17:58:30.382,"X31",0.938378574326634
2013-07-21 17:58:31.382,"X31",0.675377851352096
2013-07-21 17:58:32.382,"X31",0.226751571521163
2013-07-21 17:58:33.382,"X31",0.155955649679527
2013-07-21 17:58:34.382,"X31",0.58507986064069
2013-07-21 17:58:35.382,"X31",0.0974896207917482
2013-07-21 17:58:36.382,"X31",0.758266577962786
2013-07-21 17:58:37.382,"X31",0.971393359359354
2013-07-21 17:58:38.382,"X31",0.643508338136598
2013-07-21 17:58:39.382,"X31",0.454496192745864
2013-07-21 17:58:40.382,"X31",0.238717024680227
2013-07-21 17:58:41.382,"X31",0.463287893682718
2013-07-21 17:58:42.382,"X31",0.774800530169159
2013-07-21 17:58:43.382,"X31",0.75555468769744
2013-07-21 17:58:44.382,"X31",0.181885845726356
2013-07-21 17:58:45.382,"X31",0.758268112549558
2013-07-21 17:58:46.382,"X31",0.976721165468916
2013-07-21 17:58:47.382,"X31",0.81081536388956
2013-07-21 17:58:48.382,"X31",0.174441348994151
2013-07-21 17:58:49.382,"X31",0.565496153663844
2013-07-21 17:58:50.382,"X31",0.612455757567659
2013-07-21 17:58:51.382,"X31",0.89225093042478
2013-07-21 17:58:52.382,"X31",0.520128772826865
2013-07-21 17:58:53.382,"X31",0.0949183602351695
2013-07-21 17:58:54.382,"X31",0.747619113186374
2013-07-21 17:58:55.382,"X31",0.204619568306953
2013-07-21 17:58:56.382,"X31",0.838140739593655
2013-07-21 17:58:57.382,"X31",0.0429960314650089
2013-07-21 17:58:58.382,"X31",0.335332966409624
2013-07-21 17:58:59.382,"X31",0.693033058429137
2013-07-21 17:59:00.382,"X31",0.160469982074574
2013-07-21 17:59:01.382,"X31",0.924294409807771
2013-07-21 17:59:02.382,"X31",0.036947030806914
2013-07-21 17:59:03.382,"X31",0.124773029470816
2013-07-21 17:59:04.382,"X31",0.612249108729884
2013-07-21 17:59:05.382,"X31",0.699874420184642
2013-07-21 17:59:06.382,"X31",0.323114664992318
2013-07-21 17:59:07.382,"X31",0.0483426207210869
2013-07-21 17:59:08.382,"X31",0.714506512042135
2013-07-21 17:59:09.382,"X31",0.975649054162204
2013-07-21 17:59:10.382,"X31",0.726034406106919
2013-07-21 17:59:11.382,"X31",0.181892057415098
2013-07-21 17:59:12.382,"X31",0.178921463200822
2013-07-21 17:57:33.382,"X32",0.848733556689695
2013-07-21 17:57:34.382,"X32",0.579054503235966
2013-07-21 17:57:35.382,"X32",0.503663576208055
2013-07-21 17:57:36.382,"X32",0.0327802742831409
2013-07-21 17:57:37.382,"X32",0.11104422272183
2013-07-21 17:57:38.382,"X32",0.152330534299836
2013-07-21 17:57:39.382,"X32",0.791211781324819
2013-07-21 17:57:40.382,"X32",0.572262170026079
2013-07-21 17:57:41.382,"X32",0.269738822709769
2013-07-21 17:57:42.382,"X32",0.365150052122772
2013-07-21 17:57:43.382,"X32",0.783481310121715
2013-07-21 17:57:44.382,"X32",0.434868733864278
2013-07-21 17:57:45.382,"X32",0.154804727062583
2013-07-21 17:57:46.382,"X32",0.994671176886186
2013-07-21 17:57:47.382,"X32",0.924482360947877
2013-07-21 17:57:48.382,"X32",0.386501280823722
2013-07-21 17:57:49.382,"X32",0.246832780307159
2013-07-21 17:57:50.382,"X32",0.183124519418925
2013-07-21 17:57:51.382,"X32",0.134737018728629
2013-07-21 17:57:52.382,"X32",0.983484083320946
2013-07-21 17:57:53.382,"X32",0.886485210619867
2013-07-21 17:57:54.382,"X32",0.755133251426741
2013-07-21 17:57:55.382,"X32",0.110652470029891
2013-07-21 17:57:56.382,"X32",0.46434435644187
2013-07-21 17:57:57.382,"X32",0.231810781639069
2013-07-21 17:57:58.382,"X32",0.259617255069315
2013-07-21 17:57:59.382,"X32",0.317567959195003
2013-07-21 17:58:00.382,"X32",0.531444065039977
2013-07-21 17:58:01.382,"X32",0.021420065080747
2013-07-21 17:58:02.382,"X32",0.0560963163152337
2013-07-21 17:58:03.382,"X32",0.656997029203922
2013-07-21 17:58:04.382,"X32",0.901838334975764
2013-07-21 17:58:05.382,"X32",0.583155336091295
2013-07-21 17:58:06.382,"X32",0.672251887153834
2013-07-21 17:58:07.382,"X32",0.805270969634876
2013-07-21 17:58:08.382,"X32",0.387262031203136
2013-07-21 17:58:09.382,"X32",0.531609306344762
2013-07-21 17:58:10.382,"X32",0.0781426448374987
2013-07-21 17:58:11.382,"X32",0.289436447434127
2013-07-21 17:58:12.382,"X32",0.406483286060393
2013-07-21 17:58:13.382,"X32",0.650477699004114
2013-07-21 17:58:14.382,"X32",0.970888664713129
2013-07-21 17:58:15.382,"X32",0.152210840024054
2013-07-21 17:58:16.382,"X32",0.651997429784387
2013-07-21 17:58:17.382,"X32",0.712929776869714
2013-07-21 17:58:18.382,"X32",0.51012173644267
2013-07-21 17:58:19.382,"X32",0.41296670306474
2013-07-21 17:58:20.382,"X32",0.204477246850729
2013-07-21 17:58:21.382,"X32",0.27934768400155
2013-07-21 17:58:22.382,"X32",0.423952221870422
2013-07-21 17:58:23.382,"X32",0.972821178147569
2013-07-21 17:58:24.382,"X32",0.196300971321762
2013-07-21 17:58:25.382,"X32",0.635742156533524
2013-07-21 17:58:26.382,"X32",0.459883735515177
2013-07-21 17:58:27.382,"X32",0.00839894777163863
2013-07-21 17:58:28.382,"X32",0.654768287669867
2013-07-21 17:58:29.382,"X32",0.740424571326002
2013-07-21 17:58:30.382,"X32",0.981297681108117
2013-07-21 17:58:31.382,"X32",0.0607992799486965
2013-07-21 17:58:32.382,"X32",0.377811973681673
2013-07-21 17:58:33.382,"X32",0.536146291298792
2013-07-21 17:58:34.382,"X32",0.282998101552948
2013-07-21 17:58:35.382,"X32",0.891738461330533
2013-07-21 17:58:36.382,"X32",0.209458336466923
2013-07-21 17:58:37.382,"X32",0.183002274250612
2013-07-21 17:58:38.382,"X32",0.879701953846961
2013-07-21 17:58:39.382,"X32",0.70857264706865
2013-07-21 17:58:40.382,"X32",0.290974806528538
2013-07-21 17:58:41.382,"X32",0.949781892122701
2013-07-21 17:58:42.382,"X32",0.373772046295926
2013-07-21 17:58:43.382,"X32",0.379541269270703
2013-07-21 17:58:44.382,"X32",0.717923789052293
2013-07-21 17:58:45.382,"X32",0.0876031965017319
2013-07-21 17:58:46.382,"X32",0.53600149252452
2013-07-21 17:58:47.382,"X32",0.367786300135776
2013-07-21 17:58:48.382,"X32",0.752064683940262
2013-07-21 17:58:49.382,"X32",0.11761407693848
2013-07-21 17:58:50.382,"X32",0.160797654185444
2013-07-21 17:58:51.382,"X32",0.478724951623008
2013-07-21 17:58:52.382,"X32",0.363287717103958
2013-07-21 17:58:53.382,"X32",0.41893230448477
2013-07-21 17:58:54.382,"X32",0.276542634004727
2013-07-21 17:58:55.382,"X32",0.165996719384566
2013-07-21 17:58:56.382,"X32",0.677634657127783
2013-07-21 17:58:57.382,"X32",0.286917177494615
2013-07-21 17:58:58.382,"X32",0.0118708668742329
2013-07-21 17:58:59.382,"X32",0.879652531351894
2013-07-21 17:59:00.382,"X32",0.170938620110974
2013-07-21 17:59:01.382,"X32",0.520115628838539
2013-07-21 17:59:02.382,"X32",0.322662405436859
2013-07-21 17:59:03.382,"X32",0.515782859176397
2013-07-21 17:59:04.382,"X32",0.411337740952149
2013-07-21 17:59:05.382,"X32",0.879563291324303
2013-07-21 17:59:06.382,"X32",0.318323272280395
2013-07-21 17:59:07.382,"X32",0.729786834213883
2013-07-21 17:59:08.382,"X32",0.314913917798549
2013-07-21 17:59:09.382,"X32",0.516836032271385
2013-07-21 17:59:10.382,"X32",0.309603216359392
2013-07-21 17:59:11.382,"X32",0.394624666078016
2013-07-21 17:59:12.382,"X32",0.0565552527550608
2013-07-21 17:57:33.382,"X33",0.942734756506979
2013-07-21 17:57:34.382,"X33",0.0977420751005411
2013-07-21 17:57:35.382,"X33",0.147214005468413
2013-07-21 17:57:36.382,"X33",0.215587138431147
2013-07-21 17:57:37.382,"X33",0.216820479603484
2013-07-21 17:57:38.382,"X33",0.797624665079638
2013-07-21 17:57:39.382,"X33",0.332327399402857
2013-07-21 17:57:40.382,"X33",0.952388378791511
2013-07-21 17:57:41.382,"X33",0.694798842770979
2013-07-21 17:57:42.382,"X33",0.753127109026536
2013-07-21 17:57:43.382,"X33",0.919939589919522
2013-07-21 17:57:44.382,"X33",0.319912125123665
2013-07-21 17:57:45.382,"X33",0.608858526917174
2013-07-21 17:57:46.382,"X33",0.956496506230906
2013-07-21 17:57:47.382,"X33",0.470065065659583
2013-07-21 17:57:48.382,"X33",0.307590439915657
2013-07-21 17:57:49.382,"X33",0.69467896129936
2013-07-21 17:57:50.382,"X33",0.7113823951222
2013-07-21 17:57:51.382,"X33",0.0383304948918521
2013-07-21 17:57:52.382,"X33",0.274023248115554
2013-07-21 17:57:53.382,"X33",0.452941067051142
2013-07-21 17:57:54.382,"X33",0.759758228436112
2013-07-21 17:57:55.382,"X33",0.886149662779644
2013-07-21 17:57:56.382,"X33",0.10073430929333
2013-07-21 17:57:57.382,"X33",0.0816328374203295
2013-07-21 17:57:58.382,"X33",0.945022440282628
2013-07-21 17:57:59.382,"X33",0.0549664250575006
2013-07-21 17:58:00.382,"X33",0.76503657316789
2013-07-21 17:58:01.382,"X33",0.441881994018331
2013-07-21 17:58:02.382,"X33",0.61303821252659
2013-07-21 17:58:03.382,"X33",0.667705545667559
2013-07-21 17:58:04.382,"X33",0.592750814277679
2013-07-21 17:58:05.382,"X33",0.794310429599136
2013-07-21 17:58:06.382,"X33",0.754072052426636
2013-07-21 17:58:07.382,"X33",0.889976727310568
2013-07-21 17:58:08.382,"X33",0.829474380239844
2013-07-21 17:58:09.382,"X33",0.762184411520138
2013-07-21 17:58:10.382,"X33",0.982631256338209
2013-07-21 17:58:11.382,"X33",0.241685196291655
2013-07-21 17:58:12.382,"X33",0.708648346364498
2013-07-21 17:58:13.382,"X33",0.0633388140704483
2013-07-21 17:58:14.382,"X33",0.271913253702223
2013-07-21 17:58:15.382,"X33",0.626467147143558
2013-07-21 17:58:16.382,"X33",0.245130398543552
2013-07-21 17:58:17.382,"X33",0.0195729727856815
2013-07-21 17:58:18.382,"X33",0.547661140095443
2013-07-21 17:58:19.382,"X33",0.122754332609475
2013-07-21 17:58:20.382,"X33",0.584652482997626
2013-07-21 17:58:21.382,"X33",0.961929875425994
2013-07-21 17:58:22.382,"X33",0.841118252603337
2013-07-21 17:58:23.382,"X33",0.510938045335934
2013-07-21 17:58:24.382,"X33",0.0761318025179207
2013-07-21 17:58:25.382,"X33",0.195905354805291
2013-07-21 17:58:26.382,"X33",0.604805569397286
2013-07-21 17:58:27.382,"X33",0.75676292553544
2013-07-21 17:58:28.382,"X33",0.471452813129872
2013-07-21 17:58:29.382,"X33",0.825181511929259
2013-07-21 17:58:30.382,"X33",0.496734177228063
2013-07-21 17:58:31.382,"X33",0.443572609685361
2013-07-21 17:58:32.382,"X33",0.0223905632738024
2013-07-21 17:58:33.382,"X33",0.642730476567522
2013-07-21 17:58:34.382,"X33",0.0538995524402708
2013-07-21 17:58:35.382,"X33",0.590016261674464
2013-07-21 17:58:36.382,"X33",0.205218250397593
2013-07-21 17:58:37.382,"X33",0.549546263413504
2013-07-21 17:58:38.382,"X33",0.242450334131718
2013-07-21 17:58:39.382,"X33",0.295834446093068
2013-07-21 17:58:40.382,"X33",0.623936338583007
2013-07-21 17:58:41.382,"X33",0.727598087629303
2013-07-21 17:58:42.382,"X33",0.237782047595829
2013-07-21 17:58:43.382,"X33",0.20770368934609
2013-07-21 17:58:44.382,"X33",0.592849742621183
2013-07-21 17:58:45.382,"X33",0.762672233628109
2013-07-21 17:58:46.382,"X33",0.232158610830083
